customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-00603,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,93.71,1693.96,Yes
C-00604,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.44,1316.65,No
C-00605,Male,0,Yes,Yes,21,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),65.86,1377.76,No
C-00606,Male,0,Yes,No,32,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,61.76,1975.49,No
C-00607,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,108.97,3375.77,Yes
C-00608,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.04,4536.16,Yes
C-00609,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,101.02,3841.81,No
C-00610,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.09,2347.43,No
C-00611,Male,1,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.41,962.14,No
C-00612,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,74.09,590.37,No
C-00613,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.3,1971.42,Yes
C-00614,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),69.89,66.95,No
C-00615,Female,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),70.18,1269.32,No
C-00616,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),82.26,1564.96,Yes
C-00617,Male,1,No,No,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,91.61,6330.57,Yes
C-00618,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,91.87,1476.57,No
C-00619,Male,0,No,No,67,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.91,3678.69,No
C-00620,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),74.65,144.15,Yes
C-00621,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),57.47,2876.98,No
C-00622,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.6,1994.53,No
C-00623,Male,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),67.16,3693.08,No
C-00624,Female,1,No,No,63,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.0,4593.6,Yes
C-00625,Male,0,Yes,Yes,7,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,72.03,505.35,No
C-00626,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),72.9,2619.48,Yes
C-00627,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.88,551.68,No
C-00628,Female,0,No,No,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.91,2858.62,Yes
C-00629,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.91,139.57,No
C-00630,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.42,2889.43,No
C-00631,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,106.55,7462.83,No
C-00632,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.6,1751.36,Yes
C-00633,Male,0,Yes,Yes,30,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.08,2164.34,Yes
C-00634,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.41,1320.43,No
C-00635,Female,1,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.54,701.02,No
C-00636,Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),70.69,704.1,Yes
C-00637,Male,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,91.4,6498.15,No
C-00638,Male,0,Yes,No,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.71,1757.6,No
C-00639,Female,1,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,89.61,5008.57,No
C-00640,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,107.84,3987.05,No
C-00641,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.52,2029.29,No
C-00642,Female,1,No,No,18,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.01,1131.45,No
C-00643,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.88,1865.57,No
C-00644,Male,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),46.05,589.1,No
C-00645,Female,0,No,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.7,1757.8,Yes
C-00646,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,55.81,504.5,No
C-00647,Male,0,No,Yes,63,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,61.05,3842.06,No
C-00648,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.69,1236.69,No
C-00649,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.44,4113.15,No
C-00650,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,43.45,2906.11,No
C-00651,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.89,1455.47,Yes
C-00652,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.4,1463.73,Yes
C-00653,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,78.27,3988.92,Yes
C-00654,Male,0,Yes,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.82,529.24,No
C-00655,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),61.54,1221.25,Yes
C-00656,Male,1,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.86,718.25,Yes
C-00657,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.34,798.2,No
C-00658,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.7,181.66,No
C-00659,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.9,2434.39,No
C-00660,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),85.01,2201.19,No
C-00661,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,71.34,1146.34,Yes
C-00662,Male,0,No,Yes,43,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),42.49,1819.57,No
C-00663,Male,1,Yes,No,44,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.79,2005.27,No
C-00664,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.74,524.92,No
C-00665,Male,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.7,546.17,No
C-00666,Male,1,Yes,No,32,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.45,2285.13,No
C-00667,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,64.4,,No
C-00668,Female,1,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,85.25,422.64,Yes
C-00669,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.62,1294.88,No
C-00670,Male,0,Yes,No,54,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,43.19,2341.55,No
C-00671,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,82.9,331.94,No
C-00672,Female,1,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.57,1716.51,No
C-00673,Female,1,No,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,86.32,1470.76,No
C-00674,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,66.63,3204.19,No
C-00675,Female,0,No,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.85,4472.56,Yes
C-00676,Male,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.9,1059.94,No
C-00677,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),94.66,5678.57,No
C-00678,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,65.57,456.42,No
C-00679,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.53,69.52,No
C-00680,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,99.92,2405.39,No
C-00681,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),76.29,5180.48,No
C-00682,Male,1,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.03,1676.47,No
C-00683,Male,0,No,No,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.17,2506.3,No
C-00684,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.03,1610.14,No
C-00685,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),94.76,3040.91,No
C-00686,Female,1,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.21,377.97,No
C-00687,Female,1,No,No,56,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,61.43,3442.99,No
C-00688,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,97.9,1462.06,No
C-00689,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.37,785.98,No
C-00690,Female,0,Yes,No,40,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,61.82,2465.22,No
C-00691,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,60.52,358.4,No
C-00692,Female,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.84,1031.53,No
C-00693,Male,0,No,No,62,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,50.36,3128.99,No
C-00694,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.18,688.25,No
C-00695,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.15,2109.44,No
C-00696,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),103.3,2160.19,No
C-00697,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,76.17,1144.99,No
C-00698,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),67.68,3450.08,No
C-00699,Female,1,No,No,28,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.97,2584.85,No
C-00700,Male,0,Yes,Yes,15,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.13,937.55,Yes
C-00701,Female,1,No,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.28,330.65,No
C-00702,Female,0,No,No,63,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,65.24,4100.36,No
C-00703,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.76,902.68,No
C-00704,Female,0,No,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),65.99,4679.18,No
C-00705,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),107.79,5930.17,No
C-00706,Male,0,No,Yes,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,43.8,174.15,No
C-00707,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),46.06,508.09,No
C-00708,Female,0,Yes,Yes,40,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.54,3454.27,No
C-00709,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,49.05,97.24,No
C-00710,Female,0,No,No,32,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.25,1566.74,No
C-00711,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,84.64,4138.18,No
C-00712,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,80.34,4421.85,No
C-00713,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.58,277.67,Yes
C-00714,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.88,4556.67,Yes
C-00715,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),49.53,1386.22,No
C-00716,Female,1,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.41,3540.7,Yes
C-00717,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),66.35,2910.3,No
C-00718,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.41,367.72,No
C-00719,Female,1,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.24,1452.72,No
C-00720,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,66.75,3001.72,No
C-00721,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,99.27,6558.69,No
C-00722,Male,0,No,No,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.97,5034.06,Yes
C-00723,Female,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,109.63,1427.3,No
C-00724,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.15,1206.86,Yes
C-00725,Male,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),64.64,1416.69,No
C-00726,Male,0,No,No,60,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.56,2552.7,No
C-00727,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.62,2000.93,No
C-00728,Male,1,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.82,1634.36,No
C-00729,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),87.97,4657.34,No
C-00730,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.85,298.83,Yes
C-00731,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.64,839.66,Yes
C-00732,Male,0,No,No,40,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,82.98,3309.46,No
C-00733,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,98.73,5339.7,Yes
C-00734,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,47.38,2833.17,No
C-00735,Female,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.73,4021.66,Yes
C-00736,Male,1,Yes,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,74.89,5394.17,No
C-00737,Female,0,No,No,51,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,49.44,2523.01,No
C-00738,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.94,44.43,No
C-00739,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.96,1230.09,No
C-00740,Female,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.86,4113.31,No
C-00741,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.82,214.38,Yes
C-00742,Female,0,No,No,58,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),43.69,2526.33,No
C-00743,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,77.18,4930.52,No
C-00744,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,91.93,1001.8,No
C-00745,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.57,51.65,Yes
C-00746,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,108.1,4327.34,No
C-00747,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),97.31,583.74,No
C-00748,Male,0,Yes,No,68,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.7,3928.65,Yes
C-00749,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.96,5091.11,No
C-00750,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.48,1925.26,No
C-00751,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.74,1717.05,No
